Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,surcharge ,total cost
3779,US-2017-148768,delivered,6/27/2018 0:00,43280,7/12/2018 0:00,Second Class,VEN05,PN-18775,Home Office,New York,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,0,62.979
3780,CA-2017-118521,delivered,1/26/2018 0:00,43153,2/21/2018 0:00,Standard Class,VEN03,LF-17185,Consumer,Florida,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,0,18.2112,0.5,29.5932
3781,CA-2014-149643,delivered,5/15/2018 0:00,43257,6/6/2018 0:00,Standard Class,VEN03,RH-19510,,,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,273.96,2,0,10.9584,0.5,394.5024
3782,CA-2015-135314,delivered,3/9/2018 0:00,43182,3/29/2018 0:00,Second Class,VEN05,MC-17575,,,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,269.982,3,0.4,40.4973,0,229.4847
3783,CA-2017-165204,delivered,6/29/2017 0:00,42920,7/19/2017 0:00,Second Class,VEN01,MN-17935,,,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3,0.2,3.339,0,5.565
3784,CA-2017-165204,delivered,6/29/2017 0:00,42920,7/19/2017 0:00,Second Class,VEN01,MN-17935,,,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,4,0.2,-63.0056,0,783.0696
3785,CA-2017-125752,delivered,2/14/2018 0:00,43150,2/26/2018 0:00,Standard Class,VEN04,EH-14125,Home Office,Illinois,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2,0.2,8.2848,0.5,49.7088
3786,CA-2017-112487,delivered,2/18/2018 0:00,43164,3/22/2018 0:00,Standard Class,VEN01,TC-21535,,,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,2,0.7,-2.61,0.5,8.613
3787,CA-2016-144218,delivered,1/29/2018 0:00,43141,3/2/2018 0:00,Standard Class,VEN01,JD-15895,Corporate,New Jersey,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0,282.2092,0.5,1204.8162
3788,CA-2016-169971,delivered,4/4/2018 0:00,43206,4/24/2018 0:00,Standard Class,VEN04,IL-15100,,,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1,0.2,1.0269,0.5,4.32765
3789,CA-2016-169971,delivered,4/4/2018 0:00,43206,4/24/2018 0:00,Standard Class,VEN05,IL-15100,,,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.376,3,0.2,7.0173,0.5,83.03805
3790,US-2016-133508,delivered,3/19/2018 0:00,43182,4/6/2018 0:00,Standard Class,VEN03,SW-20350,,,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",29.05,5,0,9.0055,0.5,30.06675
3791,CA-2014-107139,delivered,7/11/2018 0:00,43308,8/2/2018 0:00,Standard Class,VEN01,DP-13390,,,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,180.96,6,0.2,67.86,0.5,169.65
3792,CA-2015-111325,delivered,1/22/2018 0:00,43129,2/20/2018 0:00,First Class,VEN05,BT-11395,,,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.419,3,0.7,-3.3879,0.2,9.36828
3793,CA-2015-111325,delivered,1/22/2018 0:00,43129,2/20/2018 0:00,First Class,VEN02,BT-11395,,,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.032,6,0.2,2.2044,0.2,16.59312
3794,CA-2015-163762,delivered,2/25/2017 0:00,42797,3/24/2017 0:00,Standard Class,VEN02,JE-15475,Consumer,New York,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,3,0,12.5118,0.5,25.9173
3795,US-2014-117163,delivered,2/26/2018 0:00,43163,3/16/2018 0:00,Standard Class,VEN03,EJ-13720,,,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57.23,1,0,14.3075,0.5,64.38375
3796,US-2014-117163,delivered,2/26/2018 0:00,43163,3/16/2018 0:00,Standard Class,VEN03,EJ-13720,,,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,333,3,0.2,-16.65,0.5,524.475
3797,US-2014-117163,delivered,2/26/2018 0:00,43163,3/16/2018 0:00,Standard Class,VEN02,EJ-13720,,,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4,0,12.0252,0.5,36.6222
3798,CA-2017-121314,delivered,9/9/2017 0:00,42990,9/21/2017 0:00,First Class,VEN01,BE-11410,,,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,251.64,3,0.2,88.074,0.2,196.2792
3799,CA-2017-147760,delivered,9/10/2017 0:00,42992,9/27/2017 0:00,First Class,VEN01,KL-16555,Corporate,Colorado,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,3,0.4,-192.0468,0.2,858.97296
3800,CA-2017-147760,delivered,9/10/2017 0:00,42992,9/27/2017 0:00,First Class,VEN01,KL-16555,Corporate,Colorado,TEC-PH-10002483,Technology,Phones,Motorola Moto X,1359.96,5,0.2,118.9965,0.2,1489.1562
3801,CA-2016-156503,delivered,4/1/2018 0:00,43195,4/12/2018 0:00,Standard Class,VEN01,NC-18415,,,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592,1,0.2,10.2592,0.5,138.4992
3802,CA-2016-156503,delivered,4/1/2018 0:00,43195,4/12/2018 0:00,Standard Class,VEN01,NC-18415,,,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,22.704,1,0.2,5.9598,0.5,25.1163
3803,CA-2016-156503,delivered,4/1/2018 0:00,43195,4/12/2018 0:00,Standard Class,VEN05,NC-18415,,,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,93.024,3,0.2,33.7212,0.5,88.9542
3804,CA-2016-156503,delivered,4/1/2018 0:00,43195,4/12/2018 0:00,Standard Class,VEN02,NC-18415,,,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,12.768,2,0.2,1.4364,0.5,16.9974
3805,CA-2016-156503,delivered,4/1/2018 0:00,43195,4/12/2018 0:00,Standard Class,VEN04,NC-18415,,,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.008,4,0.2,13.128,0.5,32.82
3806,CA-2016-156503,delivered,4/1/2018 0:00,43195,4/12/2018 0:00,Standard Class,VEN05,NC-18415,,,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,39.152,1,0.2,14.682,0.5,36.705
3807,CA-2015-113628,delivered,8/13/2018 0:00,43337,9/14/2018 0:00,Standard Class,VEN04,AH-10690,,,OFF-AR-10001246,Office Supplies,Art,Newell 317,11.76,5,0.2,1.323,0.5,15.6555
3808,CA-2015-113628,delivered,8/13/2018 0:00,43337,9/14/2018 0:00,Standard Class,VEN02,AH-10690,,,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.238,2,0.7,-4.0158,0.5,13.8807
3809,CA-2015-113628,delivered,8/13/2018 0:00,43337,9/14/2018 0:00,Standard Class,VEN02,AH-10690,,,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",4.662,3,0.7,-3.7296,0.5,12.5874
3810,CA-2015-113628,delivered,8/13/2018 0:00,43337,9/14/2018 0:00,Standard Class,VEN03,AH-10690,,,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,5,0.2,-72.039,0.5,893.9385
3811,CA-2015-113628,delivered,8/13/2018 0:00,43337,9/14/2018 0:00,Standard Class,VEN02,AH-10690,,,TEC-PH-10000441,Technology,Phones,VTech DS6151,100.792,1,0.2,10.0792,0.5,136.0692
3812,CA-2015-113628,delivered,8/13/2018 0:00,43337,9/14/2018 0:00,Standard Class,VEN04,AH-10690,,,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146.136,3,0.2,16.4403,0.5,194.54355
3813,CA-2017-147753,delivered,8/25/2017 0:00,42982,9/19/2017 0:00,Same Day,VEN02,PK-19075,Consumer,Michigan,OFF-LA-10003537,Office Supplies,Labels,Avery 515,25.06,2,0,11.7782,0.1,14.60998
3814,CA-2015-103961,delivered,1/18/2018 0:00,43122,2/5/2018 0:00,Standard Class,VEN03,NG-18430,Consumer,Ohio,OFF-LA-10004484,Office Supplies,Labels,Avery 476,19.824,6,0.2,6.4428,0.5,20.0718
3815,CA-2016-152471,canceled,2/26/2018 0:00,1/0/1900,3/12/2018 0:00,Same Day,VEN05,ZD-21925,Consumer,California,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,5,0.2,51.4975,0.1,849.70875
3816,CA-2016-152471,canceled,2/26/2018 0:00,1/0/1900,3/12/2018 0:00,Same Day,VEN01,ZD-21925,Consumer,California,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2,0.2,4.995,0.1,12.0879
3817,CA-2015-102582,delivered,3/23/2018 0:00,43205,4/12/2018 0:00,Standard Class,VEN05,NW-18400,,,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96,2,0,200.49,0.5,902.205
3818,CA-2015-102582,delivered,3/23/2018 0:00,43205,4/12/2018 0:00,Standard Class,VEN01,NW-18400,,,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.97,3,0,0,0.5,89.955
3819,CA-2015-102582,delivered,3/23/2018 0:00,43205,4/12/2018 0:00,Standard Class,VEN01,NW-18400,,,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1056.86,7,0,306.4894,0.5,1125.5559
3820,CA-2017-141873,delivered,5/18/2018 0:00,43243,5/30/2018 0:00,Standard Class,VEN03,HG-14845,,,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,12.816,3,0.2,4.3254,0.5,12.7359
3821,CA-2017-141873,delivered,5/18/2018 0:00,43243,5/30/2018 0:00,Standard Class,VEN04,HG-14845,,,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314.352,3,0.2,-15.7176,0.5,495.1044
3822,CA-2017-141873,delivered,5/18/2018 0:00,43243,5/30/2018 0:00,Standard Class,VEN03,HG-14845,,,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",18.98,2,0,8.9206,0.5,15.0891
3823,CA-2017-141873,delivered,5/18/2018 0:00,43243,5/30/2018 0:00,Standard Class,VEN05,HG-14845,,,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,18.24,6,0.2,6.156,0.5,18.126
3824,CA-2015-140984,delivered,5/31/2017 0:00,42894,6/13/2017 0:00,Standard Class,VEN05,CC-12685,,,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,991.2,6,0,257.712,0.5,1100.232
3825,CA-2015-140984,delivered,5/31/2017 0:00,42894,6/13/2017 0:00,Standard Class,VEN04,CC-12685,,,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,879.984,2,0.2,329.994,0.5,824.985
3826,CA-2015-140984,delivered,5/31/2017 0:00,42894,6/13/2017 0:00,Standard Class,VEN02,CC-12685,,,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,12.96,9,0.2,4.536,0.5,12.636
3827,CA-2014-132801,delivered,5/8/2018 0:00,43238,5/25/2018 0:00,Standard Class,VEN05,JG-15805,Corporate,New York,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",107.44,10,0.2,10.744,0.5,145.044
3828,CA-2017-141733,delivered,6/21/2018 0:00,43287,7/31/2018 0:00,Standard Class,VEN03,RW-19540,,,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,5,0,423.0085,0.5,1553.46225
3829,CA-2017-141733,delivered,6/21/2018 0:00,43287,7/31/2018 0:00,Standard Class,VEN01,RW-19540,,,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,26.64,1,0,7.4592,0.5,28.7712
3830,CA-2017-141733,delivered,6/21/2018 0:00,43287,7/31/2018 0:00,Standard Class,VEN02,RW-19540,,,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,476.8,2,0,119.2,0.5,536.4
3831,CA-2017-141733,delivered,6/21/2018 0:00,43287,7/31/2018 0:00,Standard Class,VEN03,RW-19540,,,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87.444,2,0.1,18.4604,0.5,103.4754
3832,US-2015-111927,delivered,9/27/2017 0:00,43017,10/25/2017 0:00,Standard Class,VEN01,LS-17230,,,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,0,26.649,0.5,74.2365
3833,US-2015-111927,delivered,9/27/2017 0:00,43017,10/25/2017 0:00,Standard Class,VEN01,LS-17230,,,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",19.96,2,0,9.3812,0.5,15.8682
3834,CA-2014-105984,delivered,2/4/2018 0:00,43158,3/9/2018 0:00,Same Day,VEN05,MY-18295,,,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1049.97,5,0.4,-209.994,0.1,1385.9604
3835,CA-2014-105984,delivered,2/4/2018 0:00,43158,3/9/2018 0:00,Same Day,VEN05,MY-18295,,,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,611.058,3,0.3,-34.9176,0.1,710.57316
3836,CA-2014-100363,delivered,8/28/2017 0:00,42980,9/15/2017 0:00,Standard Class,VEN02,JM-15655,,,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368,2,0.2,0.8288,0.5,2.3088
3837,CA-2014-100363,delivered,8/28/2017 0:00,42980,9/15/2017 0:00,Standard Class,VEN05,JM-15655,,,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,19.008,3,0.2,6.8904,0.5,18.1764
3838,CA-2014-126760,delivered,3/29/2018 0:00,43203,4/27/2018 0:00,Standard Class,VEN02,KM-16720,Consumer,California,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,911.984,2,0.2,113.998,0.5,1196.979
3839,CA-2014-126760,delivered,3/29/2018 0:00,43203,4/27/2018 0:00,Standard Class,VEN05,KM-16720,Consumer,California,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.352,3,0.2,-109.5822,0.5,1175.9013
3840,CA-2014-126760,delivered,3/29/2018 0:00,43203,4/27/2018 0:00,Standard Class,VEN05,KM-16720,Consumer,California,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,134.01,9,0,36.1827,0.5,146.74095
3841,CA-2014-126760,delivered,3/29/2018 0:00,43203,4/27/2018 0:00,Standard Class,VEN05,KM-16720,Consumer,California,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,3,0,70.0977,0.5,151.30845
3842,US-2014-109162,delivered,4/4/2017 0:00,42842,5/3/2017 0:00,Standard Class,VEN03,KE-16420,,,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.352,3,0.2,10.647,0.5,239.5575
3843,CA-2014-101931,delivered,11/26/2017 0:00,43097,1/3/2018 0:00,First Class,VEN05,TS-21370,,,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245,0.2,5.9268
3844,CA-2014-101931,delivered,11/26/2017 0:00,43097,1/3/2018 0:00,First Class,VEN02,TS-21370,,,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6.28,2,0,0.0628,0.2,7.46064
3845,CA-2014-101931,delivered,11/26/2017 0:00,43097,1/3/2018 0:00,First Class,VEN05,TS-21370,,,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,480.74,2,0,14.4222,0.2,559.58136
3846,CA-2014-101931,delivered,11/26/2017 0:00,43097,1/3/2018 0:00,First Class,VEN01,TS-21370,,,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.998,6,0.15,-36.294,0.2,783.9504
3847,CA-2014-101931,delivered,11/26/2017 0:00,43097,1/3/2018 0:00,First Class,VEN04,TS-21370,,,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,5,0,38.178,0.2,123.8664
3848,CA-2017-129000,delivered,2/23/2018 0:00,43165,3/21/2018 0:00,Second Class,VEN02,SZ-20035,,,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0,0,0,501.81
3849,CA-2017-161053,delivered,1/30/2017 0:00,42779,3/22/2017 0:00,First Class,VEN05,JE-15745,Consumer,Colorado,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,691.96,4,0,318.3016,0.2,448.39008
3850,CA-2017-161053,delivered,1/30/2017 0:00,42779,3/22/2017 0:00,First Class,VEN02,JE-15745,Consumer,Colorado,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,0,15.378,0.2,23.4864
3851,CA-2015-142377,delivered,11/24/2017 0:00,43069,12/19/2017 0:00,Standard Class,VEN01,MS-17980,Corporate,Texas,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,85.96,7,0,40.4012,0.5,68.3382
3852,CA-2015-127593,delivered,4/25/2018 0:00,43223,5/9/2018 0:00,Same Day,VEN04,DH-13675,,,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",85.3,2,0,14.501,0.1,77.8789
3853,CA-2017-130526,delivered,5/7/2018 0:00,43234,5/22/2018 0:00,First Class,VEN04,GT-14755,Consumer,Texas,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,8,0.8,-53.7088,0.2,104.73216
3854,US-2017-131849,delivered,1/30/2018 0:00,43137,2/15/2018 0:00,Standard Class,VEN01,GH-14410,,,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.95,1,0,2.178,0.5,4.158
3855,US-2017-131849,delivered,1/30/2018 0:00,43137,2/15/2018 0:00,Standard Class,VEN03,GH-14410,,,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.4,5,0,0,0.5,39.6
3856,US-2017-105389,delivered,5/31/2018 0:00,43264,7/5/2018 0:00,Second Class,VEN01,DM-13015,,,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237,0,9.801
3857,US-2017-105389,delivered,5/31/2018 0:00,43264,7/5/2018 0:00,Second Class,VEN05,DM-13015,,,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,823.96,5,0.2,51.4975,0,772.4625
3858,US-2017-105389,delivered,5/31/2018 0:00,43264,7/5/2018 0:00,Second Class,VEN05,DM-13015,,,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272,3,0.2,0.8988,0,9.3732
3859,CA-2014-140816,delivered,1/13/2017 0:00,42761,3/1/2017 0:00,Same Day,VEN05,TC-21295,,,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944,7,0.2,89.5888,0.1,394.19072
3860,CA-2017-154039,delivered,7/9/2018 0:00,43304,7/27/2018 0:00,Standard Class,VEN04,JK-16120,,,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,3,0.5,-269.3376,0.5,1125.4464
3861,CA-2017-154039,delivered,7/9/2018 0:00,43304,7/27/2018 0:00,Standard Class,VEN04,JK-16120,,,TEC-PH-10002789,Technology,Phones,LG Exalt,124.792,1,0.2,10.9193,0.5,170.80905
3862,CA-2014-135755,delivered,8/17/2018 0:00,43339,9/24/2018 0:00,Standard Class,VEN02,NC-18415,,,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.176,3,0.2,14.5638,0.5,38.4183
3863,CA-2014-135755,delivered,8/17/2018 0:00,43339,9/24/2018 0:00,Standard Class,VEN02,NC-18415,,,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,3,0.2,3.9498,0.5,10.4193
3864,CA-2017-123246,delivered,2/1/2018 0:00,43158,3/1/2018 0:00,Second Class,VEN05,AJ-10960,Consumer,New York,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,10.64,4,0,2.7664,0,7.8736
3865,CA-2015-157133,delivered,11/5/2017 0:00,43060,12/4/2017 0:00,Standard Class,VEN04,LC-16885,Consumer,California,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",151.96,5,0.6,-182.352,0.5,501.468
3866,CA-2014-124709,delivered,4/15/2018 0:00,43216,5/9/2018 0:00,Second Class,VEN02,GW-14605,,,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08,0,199.92
3867,CA-2017-146360,delivered,5/23/2018 0:00,43256,6/21/2018 0:00,Second Class,VEN01,SC-20305,Consumer,Michigan,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155.34,6,0,55.9224,0,99.4176
3868,CA-2015-132486,delivered,7/25/2018 0:00,43336,9/5/2018 0:00,Second Class,VEN02,JF-15355,Consumer,Texas,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.7776,0,84.5424
3869,CA-2015-132486,delivered,7/25/2018 0:00,43336,9/5/2018 0:00,Second Class,VEN05,JF-15355,Consumer,Texas,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",240.784,1,0.2,27.0882,0,213.6958
3870,CA-2015-132486,delivered,7/25/2018 0:00,43336,9/5/2018 0:00,Second Class,VEN02,JF-15355,Consumer,Texas,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,0,175.1708
3871,CA-2015-132486,delivered,7/25/2018 0:00,43336,9/5/2018 0:00,Second Class,VEN03,JF-15355,Consumer,Texas,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,0,5.8956
3872,CA-2015-132486,delivered,7/25/2018 0:00,43336,9/5/2018 0:00,Second Class,VEN01,JF-15355,Consumer,Texas,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,0,5.664,0,6.136
3873,CA-2015-132486,delivered,7/25/2018 0:00,43336,9/5/2018 0:00,Second Class,VEN05,JF-15355,Consumer,Texas,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,0.2,42.1176,0,800.2344
3874,CA-2016-136231,delivered,12/26/2017 0:00,43110,1/23/2018 0:00,Second Class,VEN02,DM-13015,,,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,3,0.2,7.6284,0,15.8436
3875,CA-2016-136231,delivered,12/26/2017 0:00,43110,1/23/2018 0:00,Second Class,VEN04,DM-13015,,,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,7,0.7,-63.1092,0,149.1672
3876,CA-2016-136231,delivered,12/26/2017 0:00,43110,1/23/2018 0:00,Second Class,VEN04,DM-13015,,,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,2,0.2,6.799,0,101.985
3877,CA-2016-136231,delivered,12/26/2017 0:00,43110,1/23/2018 0:00,Second Class,VEN05,DM-13015,,,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,3,0.2,3.21,0,7.062
3878,CA-2016-140641,delivered,8/2/2017 0:00,42957,8/24/2017 0:00,Standard Class,VEN05,EP-13915,Consumer,Illinois,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,38.19,5,0.7,-26.733,0.5,97.3845
3879,CA-2014-151001,delivered,1/26/2018 0:00,43147,3/13/2018 0:00,First Class,VEN02,JG-15805,Corporate,New York,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.632,4,0.2,3.7224,0.2,55.09152
3880,CA-2014-151001,delivered,1/26/2018 0:00,43147,3/13/2018 0:00,First Class,VEN03,JG-15805,Corporate,New York,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,52.096,4,0.2,3.9072,0.2,57.82656
3881,CA-2015-129896,delivered,6/14/2018 0:00,43286,7/13/2018 0:00,Standard Class,VEN01,PF-19120,,,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,9.568,2,0.2,2.99,0.5,9.867
3882,CA-2015-129896,delivered,6/14/2018 0:00,43286,7/13/2018 0:00,Standard Class,VEN02,PF-19120,,,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624,0.5,152.8956
